ID_ORIGEN,NOMBRE_ORIGEN,ID_DESTINO,NOMBRE_DESTINO,CONTEO
12,MZ. SABER,39,UNIVERSIDA,259
12,MZ. SABER,40,UND DEPORT,111
12,MZ. SABER,42,CAICEDO,34
12,MZ. SABER,43,VERSALLES,39
12,MZ. SABER,44,AMERICAS,93
12,MZ. SABER,45,PRADOS,30
12,MZ. SABER,46,VIPASA,33
12,MZ. SABER,47,ALAMOS,54
12,MZ. SABER,56,TERMINAL MENGA,53
13,ST LIBRADA,1,UNIVALLE,51
13,ST LIBRADA,2,BUITRERA,128
13,ST LIBRADA,3,MELENDEZ,148
13,ST LIBRADA,4,CAPRI,79
13,ST LIBRADA,5,CALDAS,76
13,ST LIBRADA,6,REFUGIO,49
13,ST LIBRADA,7,PAMPALINDA,93
13,ST LIBRADA,8,PLZ TOROS,25
13,ST LIBRADA,9,LIDO,51
13,ST LIBRADA,10,TEQUENDAMA,164
13,ST LIBRADA,11,ESTADIO,103
13,ST LIBRADA,12,MZ. SABER,63
13,ST LIBRADA,13,ST LIBRADA,306
13,ST LIBRADA,14,SAN BOSCO,37
13,ST LIBRADA,15,SAN PASCUA,26
13,ST LIBRADA,23,SUCRE,0
13,ST LIBRADA,24,PETECUY,20
13,ST LIBRADA,25,SAN PEDRO,40
13,ST LIBRADA,26,T. CALI,47
13,ST LIBRADA,27,FRAY DAMIAN,1
13,ST LIBRADA,28,CENTRO,68
13,ST LIBRADA,29,ERMITA,89
13,ST LIBRADA,30,RIO CALI,7
13,ST LIBRADA,31,SAN NICOLA,2
13,ST LIBRADA,32,PILOTO,3
13,ST LIBRADA,33,FATIMA,15
13,ST LIBRADA,34,MANZANARES,21
13,ST LIBRADA,35,POPULAR,31
13,ST LIBRADA,36,SALOMIA,63
13,ST LIBRADA,37,FLORA IND,86
13,ST LIBRADA,38,CHIMINANGOS,194
13,ST LIBRADA,39,UNIVERSIDA,298
13,ST LIBRADA,40,UND DEPORT,96
13,ST LIBRADA,42,CAICEDO,9
13,ST LIBRADA,43,VERSALLES,35
13,ST LIBRADA,44,AMERICAS,88
13,ST LIBRADA,45,PRADOS,29
13,ST LIBRADA,46,VIPASA,26
13,ST LIBRADA,47,ALAMOS,49
13,ST LIBRADA,56,TERMINAL MENGA,54
14,SAN BOSCO,1,UNIVALLE,36
14,SAN BOSCO,2,BUITRERA,122
14,SAN BOSCO,3,MELENDEZ,165
14,SAN BOSCO,4,CAPRI,66
14,SAN BOSCO,5,CALDAS,90
14,SAN BOSCO,6,REFUGIO,49
14,SAN BOSCO,7,PAMPALINDA,96
14,SAN BOSCO,8,PLZ TOROS,29
14,SAN BOSCO,9,LIDO,52
14,SAN BOSCO,10,TEQUENDAMA,148
14,SAN BOSCO,11,ESTADIO,111
14,SAN BOSCO,12,MZ. SABER,65
14,SAN BOSCO,13,ST LIBRADA,34
14,SAN BOSCO,14,SAN BOSCO,232
14,SAN BOSCO,15,SAN PASCUA,23
14,SAN BOSCO,23,SUCRE,3
14,SAN BOSCO,24,PETECUY,12
14,SAN BOSCO,25,SAN PEDRO,32
14,SAN BOSCO,26,T. CALI,27
14,SAN BOSCO,27,FRAY DAMIAN,4
14,SAN BOSCO,28,CENTRO,18
14,SAN BOSCO,29,ERMITA,40
14,SAN BOSCO,30,RIO CALI,6
14,SAN BOSCO,31,SAN NICOLA,1
14,SAN BOSCO,32,PILOTO,5
14,SAN BOSCO,33,FATIMA,18
14,SAN BOSCO,34,MANZANARES,18
14,SAN BOSCO,35,POPULAR,27
14,SAN BOSCO,36,SALOMIA,40
14,SAN BOSCO,37,FLORA IND,82
14,SAN BOSCO,38,CHIMINANGOS,123
14,SAN BOSCO,39,UNIVERSIDA,265
14,SAN BOSCO,40,UND DEPORT,64
14,SAN BOSCO,42,CAICEDO,13
14,SAN BOSCO,43,VERSALLES,26
14,SAN BOSCO,44,AMERICAS,78
14,SAN BOSCO,45,PRADOS,18
14,SAN BOSCO,46,VIPASA,15
14,SAN BOSCO,47,ALAMOS,40
14,SAN BOSCO,56,TERMINAL MENGA,51
15,SAN PASCUA,1,UNIVALLE,4
15,SAN PASCUA,2,BUITRERA,24
15,SAN PASCUA,3,MELENDEZ,42
15,SAN PASCUA,4,CAPRI,20
15,SAN PASCUA,5,CALDAS,29
15,SAN PASCUA,6,REFUGIO,21
15,SAN PASCUA,7,PAMPALINDA,23
15,SAN PASCUA,8,PLZ TOROS,7
15,SAN PASCUA,9,LIDO,23
15,SAN PASCUA,10,TEQUENDAMA,65
15,SAN PASCUA,11,ESTADIO,63
15,SAN PASCUA,12,MZ. SABER,44
15,SAN PASCUA,13,ST LIBRADA,23
15,SAN PASCUA,14,SAN BOSCO,22
15,SAN PASCUA,15,SAN PASCUA,124
15,SAN PASCUA,23,SUCRE,6
15,SAN PASCUA,24,PETECUY,15
15,SAN PASCUA,25,SAN PEDRO,21
15,SAN PASCUA,26,T. CALI,26
15,SAN PASCUA,27,FRAY DAMIAN,3
15,SAN PASCUA,28,CENTRO,24
15,SAN PASCUA,29,ERMITA,39
