ID_ORIGEN,NOMBRE_ORIGEN,ID_DESTINO,NOMBRE_DESTINO,CONTEO
10,TEQUENDAMA,6,REFUGIO,7
10,TEQUENDAMA,7,PAMPALINDA,17
10,TEQUENDAMA,8,PLZ TOROS,1
10,TEQUENDAMA,9,LIDO,1
10,TEQUENDAMA,10,TEQUENDAMA,19
10,TEQUENDAMA,11,ESTADIO,4
10,TEQUENDAMA,12,MZ. SABER,9
10,TEQUENDAMA,13,ST LIBRADA,11
10,TEQUENDAMA,14,SAN BOSCO,15
10,TEQUENDAMA,15,SAN PASCUA,4
10,TEQUENDAMA,23,SUCRE,0
10,TEQUENDAMA,24,PETECUY,5
10,TEQUENDAMA,25,SAN PEDRO,7
10,TEQUENDAMA,26,T. CALI,15
10,TEQUENDAMA,27,FRAY DAMIAN,0
10,TEQUENDAMA,28,CENTRO,5
10,TEQUENDAMA,29,ERMITA,19
10,TEQUENDAMA,30,RIO CALI,2
10,TEQUENDAMA,31,SAN NICOLA,1
10,TEQUENDAMA,32,PILOTO,1
10,TEQUENDAMA,33,FATIMA,3
10,TEQUENDAMA,34,MANZANARES,3
10,TEQUENDAMA,35,POPULAR,10
10,TEQUENDAMA,36,SALOMIA,7
10,TEQUENDAMA,37,FLORA IND,8
10,TEQUENDAMA,38,CHIMINANGOS,17
10,TEQUENDAMA,39,UNIVERSIDA,50
10,TEQUENDAMA,40,UND DEPORT,5
10,TEQUENDAMA,42,CAICEDO,13
10,TEQUENDAMA,43,VERSALLES,11
10,TEQUENDAMA,44,AMERICAS,16
10,TEQUENDAMA,45,PRADOS,2
10,TEQUENDAMA,46,VIPASA,4
10,TEQUENDAMA,47,ALAMOS,7
10,TEQUENDAMA,56,TERMINAL MENGA,12
11,ESTADIO,1,UNIVALLE,11
11,ESTADIO,2,BUITRERA,32
11,ESTADIO,3,MELENDEZ,13
11,ESTADIO,4,CAPRI,10
11,ESTADIO,5,CALDAS,4
11,ESTADIO,6,REFUGIO,4
11,ESTADIO,7,PAMPALINDA,19
11,ESTADIO,8,PLZ TOROS,3
11,ESTADIO,9,LIDO,4
11,ESTADIO,10,TEQUENDAMA,4
11,ESTADIO,11,ESTADIO,15
11,ESTADIO,12,MZ. SABER,6
11,ESTADIO,13,ST LIBRADA,8
11,ESTADIO,14,SAN BOSCO,5
11,ESTADIO,15,SAN PASCUA,8
11,ESTADIO,23,SUCRE,0
11,ESTADIO,24,PETECUY,2
11,ESTADIO,25,SAN PEDRO,5
11,ESTADIO,26,T. CALI,10
11,ESTADIO,27,FRAY DAMIAN,0
11,ESTADIO,28,CENTRO,5
11,ESTADIO,29,ERMITA,12
11,ESTADIO,30,RIO CALI,2
11,ESTADIO,31,SAN NICOLA,0
11,ESTADIO,32,PILOTO,1
11,ESTADIO,33,FATIMA,3
11,ESTADIO,34,MANZANARES,7
11,ESTADIO,35,POPULAR,4
11,ESTADIO,36,SALOMIA,7
11,ESTADIO,37,FLORA IND,5
11,ESTADIO,38,CHIMINANGOS,9
11,ESTADIO,39,UNIVERSIDA,59
11,ESTADIO,40,UND DEPORT,9
11,ESTADIO,42,CAICEDO,3
11,ESTADIO,43,VERSALLES,6
11,ESTADIO,44,AMERICAS,9
11,ESTADIO,45,PRADOS,7
11,ESTADIO,46,VIPASA,5
11,ESTADIO,47,ALAMOS,7
11,ESTADIO,56,TERMINAL MENGA,10
12,MZ. SABER,1,UNIVALLE,18
12,MZ. SABER,2,BUITRERA,16
12,MZ. SABER,3,MELENDEZ,3
12,MZ. SABER,4,CAPRI,10
12,MZ. SABER,5,CALDAS,5
12,MZ. SABER,6,REFUGIO,6
12,MZ. SABER,7,PAMPALINDA,11
12,MZ. SABER,8,PLZ TOROS,3
12,MZ. SABER,9,LIDO,10
12,MZ. SABER,10,TEQUENDAMA,19
12,MZ. SABER,11,ESTADIO,8
12,MZ. SABER,12,MZ. SABER,11
12,MZ. SABER,13,ST LIBRADA,9
12,MZ. SABER,14,SAN BOSCO,8
12,MZ. SABER,15,SAN PASCUA,3
12,MZ. SABER,23,SUCRE,0
12,MZ. SABER,24,PETECUY,3
12,MZ. SABER,25,SAN PEDRO,5
12,MZ. SABER,26,T. CALI,9
12,MZ. SABER,27,FRAY DAMIAN,0
12,MZ. SABER,28,CENTRO,7
12,MZ. SABER,29,ERMITA,15
12,MZ. SABER,30,RIO CALI,1
12,MZ. SABER,31,SAN NICOLA,2
12,MZ. SABER,32,PILOTO,1
12,MZ. SABER,33,FATIMA,4
12,MZ. SABER,34,MANZANARES,6
12,MZ. SABER,35,POPULAR,7
12,MZ. SABER,36,SALOMIA,7
12,MZ. SABER,37,FLORA IND,7
12,MZ. SABER,38,CHIMINANGOS,12
12,MZ. SABER,39,UNIVERSIDA,34
12,MZ. SABER,40,UND DEPORT,13
12,MZ. SABER,42,CAICEDO,4
12,MZ. SABER,43,VERSALLES,6
12,MZ. SABER,44,AMERICAS,13
12,MZ. SABER,45,PRADOS,5
12,MZ. SABER,46,VIPASA,6
12,MZ. SABER,47,ALAMOS,10
12,MZ. SABER,56,TERMINAL MENGA,10
13,ST LIBRADA,1,UNIVALLE,19
13,ST LIBRADA,2,BUITRERA,41
13,ST LIBRADA,3,MELENDEZ,18
13,ST LIBRADA,4,CAPRI,15
13,ST LIBRADA,5,CALDAS,9
13,ST LIBRADA,6,REFUGIO,8
13,ST LIBRADA,7,PAMPALINDA,20
13,ST LIBRADA,8,PLZ TOROS,6
13,ST LIBRADA,9,LIDO,8
13,ST LIBRADA,10,TEQUENDAMA,24
13,ST LIBRADA,11,ESTADIO,22
13,ST LIBRADA,12,MZ. SABER,12
13,ST LIBRADA,13,ST LIBRADA,18
13,ST LIBRADA,14,SAN BOSCO,4
13,ST LIBRADA,15,SAN PASCUA,5
13,ST LIBRADA,23,SUCRE,0
13,ST LIBRADA,24,PETECUY,3
13,ST LIBRADA,25,SAN PEDRO,2
13,ST LIBRADA,26,T. CALI,10
13,ST LIBRADA,27,FRAY DAMIAN,0
13,ST LIBRADA,28,CENTRO,8
13,ST LIBRADA,29,ERMITA,19
13,ST LIBRADA,30,RIO CALI,3
13,ST LIBRADA,31,SAN NICOLA,0
13,ST LIBRADA,32,PILOTO,0
13,ST LIBRADA,33,FATIMA,3
13,ST LIBRADA,34,MANZANARES,6
13,ST LIBRADA,35,POPULAR,3
13,ST LIBRADA,36,SALOMIA,14
13,ST LIBRADA,37,FLORA IND,2
13,ST LIBRADA,38,CHIMINANGOS,8
13,ST LIBRADA,39,UNIVERSIDA,59
13,ST LIBRADA,40,UND DEPORT,16
13,ST LIBRADA,42,CAICEDO,0
13,ST LIBRADA,43,VERSALLES,8
13,ST LIBRADA,44,AMERICAS,18
13,ST LIBRADA,45,PRADOS,7
13,ST LIBRADA,46,VIPASA,6
13,ST LIBRADA,47,ALAMOS,9
13,ST LIBRADA,56,TERMINAL MENGA,5
14,SAN BOSCO,1,UNIVALLE,13
14,SAN BOSCO,2,BUITRERA,46
14,SAN BOSCO,3,MELENDEZ,13
14,SAN BOSCO,4,CAPRI,14
14,SAN BOSCO,5,CALDAS,9
14,SAN BOSCO,6,REFUGIO,5
14,SAN BOSCO,7,PAMPALINDA,28
14,SAN BOSCO,8,PLZ TOROS,8
14,SAN BOSCO,9,LIDO,16
14,SAN BOSCO,10,TEQUENDAMA,34
14,SAN BOSCO,11,ESTADIO,24
14,SAN BOSCO,12,MZ. SABER,10
14,SAN BOSCO,13,ST LIBRADA,15
14,SAN BOSCO,14,SAN BOSCO,29
14,SAN BOSCO,15,SAN PASCUA,2
14,SAN BOSCO,23,SUCRE,0
14,SAN BOSCO,24,PETECUY,3
14,SAN BOSCO,25,SAN PEDRO,6
14,SAN BOSCO,26,T. CALI,10
14,SAN BOSCO,27,FRAY DAMIAN,2
14,SAN BOSCO,28,CENTRO,3
14,SAN BOSCO,29,ERMITA,4
14,SAN BOSCO,30,RIO CALI,1
14,SAN BOSCO,31,SAN NICOLA,0
14,SAN BOSCO,32,PILOTO,1
14,SAN BOSCO,33,FATIMA,6
14,SAN BOSCO,34,MANZANARES,5
14,SAN BOSCO,35,POPULAR,5
14,SAN BOSCO,36,SALOMIA,7
14,SAN BOSCO,37,FLORA IND,6
14,SAN BOSCO,38,CHIMINANGOS,8
14,SAN BOSCO,39,UNIVERSIDA,64
14,SAN BOSCO,40,UND DEPORT,13
14,SAN BOSCO,42,CAICEDO,3
14,SAN BOSCO,43,VERSALLES,8
14,SAN BOSCO,44,AMERICAS,20
14,SAN BOSCO,45,PRADOS,3
14,SAN BOSCO,46,VIPASA,3
14,SAN BOSCO,47,ALAMOS,9
14,SAN BOSCO,56,TERMINAL MENGA,11
15,SAN PASCUA,1,UNIVALLE,0
15,SAN PASCUA,2,BUITRERA,3
15,SAN PASCUA,3,MELENDEZ,1
15,SAN PASCUA,4,CAPRI,5
15,SAN PASCUA,5,CALDAS,2
15,SAN PASCUA,6,REFUGIO,4
15,SAN PASCUA,7,PAMPALINDA,5
15,SAN PASCUA,8,PLZ TOROS,2
15,SAN PASCUA,9,LIDO,6
15,SAN PASCUA,10,TEQUENDAMA,20
15,SAN PASCUA,11,ESTADIO,15
15,SAN PASCUA,12,MZ. SABER,6
15,SAN PASCUA,13,ST LIBRADA,5
15,SAN PASCUA,14,SAN BOSCO,3
15,SAN PASCUA,15,SAN PASCUA,17
15,SAN PASCUA,23,SUCRE,0
15,SAN PASCUA,24,PETECUY,1
15,SAN PASCUA,25,SAN PEDRO,1
15,SAN PASCUA,26,T. CALI,9
15,SAN PASCUA,27,FRAY DAMIAN,1
15,SAN PASCUA,28,CENTRO,5
15,SAN PASCUA,29,ERMITA,12
15,SAN PASCUA,30,RIO CALI,1
15,SAN PASCUA,31,SAN NICOLA,0
15,SAN PASCUA,32,PILOTO,0
15,SAN PASCUA,33,FATIMA,0
15,SAN PASCUA,34,MANZANARES,7
15,SAN PASCUA,35,POPULAR,0
15,SAN PASCUA,36,SALOMIA,9
15,SAN PASCUA,37,FLORA IND,4
15,SAN PASCUA,38,CHIMINANGOS,8
15,SAN PASCUA,39,UNIVERSIDA,9
15,SAN PASCUA,40,UND DEPORT,3
15,SAN PASCUA,42,CAICEDO,4
15,SAN PASCUA,43,VERSALLES,3
15,SAN PASCUA,44,AMERICAS,14
15,SAN PASCUA,45,PRADOS,1
15,SAN PASCUA,46,VIPASA,2
15,SAN PASCUA,47,ALAMOS,9
15,SAN PASCUA,56,TERMINAL MENGA,5
23,SUCRE,1,UNIVALLE,0
23,SUCRE,2,BUITRERA,0
23,SUCRE,3,MELENDEZ,0
23,SUCRE,4,CAPRI,0
23,SUCRE,5,CALDAS,0
23,SUCRE,6,REFUGIO,0
23,SUCRE,7,PAMPALINDA,0
23,SUCRE,8,PLZ TOROS,0
23,SUCRE,9,LIDO,0
23,SUCRE,10,TEQUENDAMA,0
23,SUCRE,11,ESTADIO,1
23,SUCRE,12,MZ. SABER,0
23,SUCRE,13,ST LIBRADA,0
23,SUCRE,14,SAN BOSCO,1
23,SUCRE,15,SAN PASCUA,0
23,SUCRE,23,SUCRE,0
23,SUCRE,24,PETECUY,1
23,SUCRE,25,SAN PEDRO,0
23,SUCRE,26,T. CALI,2
23,SUCRE,27,FRAY DAMIAN,1
23,SUCRE,28,CENTRO,0
23,SUCRE,29,ERMITA,3
23,SUCRE,30,RIO CALI,1
23,SUCRE,31,SAN NICOLA,0
23,SUCRE,32,PILOTO,0
23,SUCRE,33,FATIMA,0
23,SUCRE,34,MANZANARES,3
23,SUCRE,35,POPULAR,0
23,SUCRE,36,SALOMIA,1
23,SUCRE,37,FLORA IND,1
23,SUCRE,38,CHIMINANGOS,1
23,SUCRE,39,UNIVERSIDA,0
23,SUCRE,40,UND DEPORT,0
23,SUCRE,42,CAICEDO,0
23,SUCRE,43,VERSALLES,0
23,SUCRE,44,AMERICAS,2
23,SUCRE,45,PRADOS,0
23,SUCRE,46,VIPASA,0
23,SUCRE,47,ALAMOS,1
23,SUCRE,56,TERMINAL MENGA,0
24,PETECUY,1,UNIVALLE,1
24,PETECUY,2,BUITRERA,0
24,PETECUY,3,MELENDEZ,2
24,PETECUY,4,CAPRI,3
24,PETECUY,5,CALDAS,0
24,PETECUY,6,REFUGIO,0
24,PETECUY,7,PAMPALINDA,0
24,PETECUY,8,PLZ TOROS,0
24,PETECUY,9,LIDO,0
24,PETECUY,10,TEQUENDAMA,2
24,PETECUY,11,ESTADIO,0
24,PETECUY,12,MZ. SABER,0
24,PETECUY,13,ST LIBRADA,0
24,PETECUY,14,SAN BOSCO,0
24,PETECUY,15,SAN PASCUA,1
24,PETECUY,23,SUCRE,0
