ID_ORIGEN,NOMBRE_ORIGEN,ID_DESTINO,NOMBRE_DESTINO,CONTEO
24,PETECUY,12,MZ. SABER,11
24,PETECUY,13,ST LIBRADA,6
24,PETECUY,14,SAN BOSCO,4
24,PETECUY,15,SAN PASCUA,3
24,PETECUY,23,SUCRE,0
24,PETECUY,24,PETECUY,92
24,PETECUY,25,SAN PEDRO,6
24,PETECUY,26,T. CALI,5
24,PETECUY,27,FRAY DAMIAN,0
24,PETECUY,28,CENTRO,2
24,PETECUY,29,ERMITA,6
24,PETECUY,30,RIO CALI,0
24,PETECUY,31,SAN NICOLA,1
24,PETECUY,32,PILOTO,1
24,PETECUY,33,FATIMA,2
24,PETECUY,34,MANZANARES,10
24,PETECUY,35,POPULAR,17
24,PETECUY,36,SALOMIA,24
24,PETECUY,37,FLORA IND,56
24,PETECUY,38,CHIMINANGOS,130
24,PETECUY,39,UNIVERSIDA,25
24,PETECUY,40,UND DEPORT,4
24,PETECUY,42,CAICEDO,1
24,PETECUY,43,VERSALLES,15
24,PETECUY,44,AMERICAS,22
24,PETECUY,45,PRADOS,12
24,PETECUY,46,VIPASA,18
24,PETECUY,47,ALAMOS,24
24,PETECUY,56,TERMINAL MENGA,20
25,SAN PEDRO,1,UNIVALLE,3
25,SAN PEDRO,2,BUITRERA,3
25,SAN PEDRO,3,MELENDEZ,16
25,SAN PEDRO,4,CAPRI,9
25,SAN PEDRO,5,CALDAS,9
25,SAN PEDRO,6,REFUGIO,9
25,SAN PEDRO,7,PAMPALINDA,10
25,SAN PEDRO,8,PLZ TOROS,5
25,SAN PEDRO,9,LIDO,9
25,SAN PEDRO,10,TEQUENDAMA,26
25,SAN PEDRO,11,ESTADIO,11
25,SAN PEDRO,12,MZ. SABER,9
25,SAN PEDRO,13,ST LIBRADA,14
25,SAN PEDRO,14,SAN BOSCO,9
25,SAN PEDRO,15,SAN PASCUA,6
25,SAN PEDRO,23,SUCRE,1
25,SAN PEDRO,24,PETECUY,5
25,SAN PEDRO,25,SAN PEDRO,113
25,SAN PEDRO,26,T. CALI,7
25,SAN PEDRO,27,FRAY DAMIAN,0
25,SAN PEDRO,28,CENTRO,2
25,SAN PEDRO,29,ERMITA,24
25,SAN PEDRO,30,RIO CALI,3
25,SAN PEDRO,31,SAN NICOLA,1
25,SAN PEDRO,32,PILOTO,0
25,SAN PEDRO,33,FATIMA,10
25,SAN PEDRO,34,MANZANARES,12
25,SAN PEDRO,35,POPULAR,28
25,SAN PEDRO,36,SALOMIA,59
25,SAN PEDRO,37,FLORA IND,143
25,SAN PEDRO,38,CHIMINANGOS,253
25,SAN PEDRO,39,UNIVERSIDA,40
25,SAN PEDRO,40,UND DEPORT,9
25,SAN PEDRO,42,CAICEDO,9
25,SAN PEDRO,43,VERSALLES,20
25,SAN PEDRO,44,AMERICAS,19
25,SAN PEDRO,45,PRADOS,16
25,SAN PEDRO,46,VIPASA,34
25,SAN PEDRO,47,ALAMOS,44
25,SAN PEDRO,56,TERMINAL MENGA,27
26,T. CALI,1,UNIVALLE,1
26,T. CALI,2,BUITRERA,16
26,T. CALI,3,MELENDEZ,64
26,T. CALI,4,CAPRI,18
26,T. CALI,5,CALDAS,22
26,T. CALI,6,REFUGIO,18
26,T. CALI,7,PAMPALINDA,34
26,T. CALI,8,PLZ TOROS,11
26,T. CALI,9,LIDO,2
26,T. CALI,10,TEQUENDAMA,32
26,T. CALI,11,ESTADIO,25
26,T. CALI,12,MZ. SABER,17
26,T. CALI,13,ST LIBRADA,12
26,T. CALI,14,SAN BOSCO,14
26,T. CALI,15,SAN PASCUA,8
26,T. CALI,23,SUCRE,2
26,T. CALI,24,PETECUY,2
26,T. CALI,25,SAN PEDRO,8
26,T. CALI,26,T. CALI,34
26,T. CALI,27,FRAY DAMIAN,1
26,T. CALI,28,CENTRO,4
26,T. CALI,29,ERMITA,3
26,T. CALI,30,RIO CALI,0
26,T. CALI,31,SAN NICOLA,0
26,T. CALI,32,PILOTO,0
26,T. CALI,33,FATIMA,0
26,T. CALI,34,MANZANARES,5
26,T. CALI,35,POPULAR,7
26,T. CALI,36,SALOMIA,25
26,T. CALI,37,FLORA IND,51
26,T. CALI,38,CHIMINANGOS,104
26,T. CALI,39,UNIVERSIDA,81
26,T. CALI,40,UND DEPORT,19
26,T. CALI,42,CAICEDO,2
26,T. CALI,43,VERSALLES,3
26,T. CALI,44,AMERICAS,4
26,T. CALI,45,PRADOS,4
26,T. CALI,46,VIPASA,7
26,T. CALI,47,ALAMOS,16
26,T. CALI,56,TERMINAL MENGA,14
27,FRAY DAMIAN,1,UNIVALLE,0
27,FRAY DAMIAN,2,BUITRERA,0
27,FRAY DAMIAN,3,MELENDEZ,1
27,FRAY DAMIAN,4,CAPRI,0
27,FRAY DAMIAN,5,CALDAS,1
27,FRAY DAMIAN,6,REFUGIO,0
27,FRAY DAMIAN,7,PAMPALINDA,0
27,FRAY DAMIAN,8,PLZ TOROS,1
27,FRAY DAMIAN,9,LIDO,0
27,FRAY DAMIAN,10,TEQUENDAMA,1
27,FRAY DAMIAN,11,ESTADIO,1
27,FRAY DAMIAN,12,MZ. SABER,1
27,FRAY DAMIAN,13,ST LIBRADA,1
27,FRAY DAMIAN,14,SAN BOSCO,0
27,FRAY DAMIAN,15,SAN PASCUA,1
27,FRAY DAMIAN,23,SUCRE,0
27,FRAY DAMIAN,24,PETECUY,0
27,FRAY DAMIAN,25,SAN PEDRO,0
27,FRAY DAMIAN,26,T. CALI,0
27,FRAY DAMIAN,27,FRAY DAMIAN,0
27,FRAY DAMIAN,28,CENTRO,0
27,FRAY DAMIAN,29,ERMITA,0
27,FRAY DAMIAN,30,RIO CALI,0
27,FRAY DAMIAN,31,SAN NICOLA,0
27,FRAY DAMIAN,32,PILOTO,0
27,FRAY DAMIAN,33,FATIMA,0
27,FRAY DAMIAN,34,MANZANARES,0
27,FRAY DAMIAN,35,POPULAR,0
27,FRAY DAMIAN,36,SALOMIA,0
27,FRAY DAMIAN,37,FLORA IND,0
27,FRAY DAMIAN,38,CHIMINANGOS,0
27,FRAY DAMIAN,39,UNIVERSIDA,1
27,FRAY DAMIAN,40,UND DEPORT,4
27,FRAY DAMIAN,42,CAICEDO,0
27,FRAY DAMIAN,43,VERSALLES,0
27,FRAY DAMIAN,44,AMERICAS,1
27,FRAY DAMIAN,45,PRADOS,0
27,FRAY DAMIAN,46,VIPASA,0
27,FRAY DAMIAN,47,ALAMOS,0
27,FRAY DAMIAN,56,TERMINAL MENGA,0
28,CENTRO,1,UNIVALLE,2
28,CENTRO,2,BUITRERA,12
28,CENTRO,3,MELENDEZ,45
28,CENTRO,4,CAPRI,17
28,CENTRO,5,CALDAS,26
28,CENTRO,6,REFUGIO,11
28,CENTRO,7,PAMPALINDA,38
28,CENTRO,8,PLZ TOROS,8
28,CENTRO,9,LIDO,6
28,CENTRO,10,TEQUENDAMA,42
28,CENTRO,11,ESTADIO,24
28,CENTRO,12,MZ. SABER,27
28,CENTRO,13,ST LIBRADA,21
28,CENTRO,14,SAN BOSCO,4
28,CENTRO,15,SAN PASCUA,6
28,CENTRO,23,SUCRE,0
28,CENTRO,24,PETECUY,2
28,CENTRO,25,SAN PEDRO,3
28,CENTRO,26,T. CALI,3
28,CENTRO,27,FRAY DAMIAN,1
28,CENTRO,28,CENTRO,47
28,CENTRO,29,ERMITA,6
28,CENTRO,30,RIO CALI,2
28,CENTRO,31,SAN NICOLA,0
28,CENTRO,32,PILOTO,0
28,CENTRO,33,FATIMA,3
28,CENTRO,34,MANZANARES,4
28,CENTRO,35,POPULAR,5
28,CENTRO,36,SALOMIA,7
28,CENTRO,37,FLORA IND,12
28,CENTRO,38,CHIMINANGOS,35
28,CENTRO,39,UNIVERSIDA,56
28,CENTRO,40,UND DEPORT,19
28,CENTRO,42,CAICEDO,1
28,CENTRO,43,VERSALLES,4
28,CENTRO,44,AMERICAS,8
28,CENTRO,45,PRADOS,3
28,CENTRO,46,VIPASA,3
28,CENTRO,47,ALAMOS,5
28,CENTRO,56,TERMINAL MENGA,5
29,ERMITA,1,UNIVALLE,3
29,ERMITA,2,BUITRERA,11
29,ERMITA,3,MELENDEZ,36
29,ERMITA,4,CAPRI,24
29,ERMITA,5,CALDAS,26
29,ERMITA,6,REFUGIO,29
29,ERMITA,7,PAMPALINDA,30
29,ERMITA,8,PLZ TOROS,14
29,ERMITA,9,LIDO,25
29,ERMITA,10,TEQUENDAMA,53
29,ERMITA,11,ESTADIO,38
29,ERMITA,12,MZ. SABER,33
29,ERMITA,13,ST LIBRADA,29
29,ERMITA,14,SAN BOSCO,10
29,ERMITA,15,SAN PASCUA,17
29,ERMITA,23,SUCRE,2
29,ERMITA,24,PETECUY,3
29,ERMITA,25,SAN PEDRO,20
29,ERMITA,26,T. CALI,4
29,ERMITA,27,FRAY DAMIAN,0
29,ERMITA,28,CENTRO,5
29,ERMITA,29,ERMITA,98
29,ERMITA,30,RIO CALI,2
29,ERMITA,31,SAN NICOLA,0
29,ERMITA,32,PILOTO,1
29,ERMITA,33,FATIMA,3
29,ERMITA,34,MANZANARES,1
29,ERMITA,35,POPULAR,4
29,ERMITA,36,SALOMIA,12
29,ERMITA,37,FLORA IND,13
29,ERMITA,38,CHIMINANGOS,26
29,ERMITA,39,UNIVERSIDA,60
29,ERMITA,40,UND DEPORT,24
29,ERMITA,42,CAICEDO,7
29,ERMITA,43,VERSALLES,12
29,ERMITA,44,AMERICAS,14
29,ERMITA,45,PRADOS,3
29,ERMITA,46,VIPASA,5
29,ERMITA,47,ALAMOS,7
29,ERMITA,56,TERMINAL MENGA,6
30,RIO CALI,1,UNIVALLE,0
30,RIO CALI,2,BUITRERA,1
30,RIO CALI,3,MELENDEZ,3
30,RIO CALI,4,CAPRI,1
30,RIO CALI,5,CALDAS,4
30,RIO CALI,6,REFUGIO,1
30,RIO CALI,7,PAMPALINDA,1
30,RIO CALI,8,PLZ TOROS,1
30,RIO CALI,9,LIDO,0
30,RIO CALI,10,TEQUENDAMA,3
30,RIO CALI,11,ESTADIO,4
30,RIO CALI,12,MZ. SABER,1
30,RIO CALI,13,ST LIBRADA,4
30,RIO CALI,14,SAN BOSCO,1
30,RIO CALI,15,SAN PASCUA,1
30,RIO CALI,23,SUCRE,2
30,RIO CALI,24,PETECUY,0
30,RIO CALI,25,SAN PEDRO,3
30,RIO CALI,26,T. CALI,0
30,RIO CALI,27,FRAY DAMIAN,0
30,RIO CALI,28,CENTRO,0
30,RIO CALI,29,ERMITA,0
30,RIO CALI,30,RIO CALI,3
30,RIO CALI,31,SAN NICOLA,1
30,RIO CALI,32,PILOTO,0
30,RIO CALI,33,FATIMA,0
30,RIO CALI,34,MANZANARES,0
30,RIO CALI,35,POPULAR,2
30,RIO CALI,36,SALOMIA,1
30,RIO CALI,37,FLORA IND,1
30,RIO CALI,38,CHIMINANGOS,1
30,RIO CALI,39,UNIVERSIDA,4
30,RIO CALI,40,UND DEPORT,0
30,RIO CALI,42,CAICEDO,0
30,RIO CALI,43,VERSALLES,0
30,RIO CALI,44,AMERICAS,0
30,RIO CALI,45,PRADOS,0
30,RIO CALI,46,VIPASA,0
30,RIO CALI,47,ALAMOS,0
30,RIO CALI,56,TERMINAL MENGA,1
31,SAN NICOLA,1,UNIVALLE,0
31,SAN NICOLA,2,BUITRERA,0
31,SAN NICOLA,3,MELENDEZ,0
31,SAN NICOLA,4,CAPRI,0
31,SAN NICOLA,5,CALDAS,0
31,SAN NICOLA,6,REFUGIO,1
31,SAN NICOLA,7,PAMPALINDA,0
31,SAN NICOLA,8,PLZ TOROS,0
31,SAN NICOLA,9,LIDO,0
31,SAN NICOLA,10,TEQUENDAMA,1
31,SAN NICOLA,11,ESTADIO,1
31,SAN NICOLA,12,MZ. SABER,1
31,SAN NICOLA,13,ST LIBRADA,0
31,SAN NICOLA,14,SAN BOSCO,0
31,SAN NICOLA,15,SAN PASCUA,0
31,SAN NICOLA,23,SUCRE,0
31,SAN NICOLA,24,PETECUY,2
31,SAN NICOLA,25,SAN PEDRO,0
31,SAN NICOLA,26,T. CALI,1
31,SAN NICOLA,27,FRAY DAMIAN,0
31,SAN NICOLA,28,CENTRO,0
31,SAN NICOLA,29,ERMITA,0
31,SAN NICOLA,30,RIO CALI,0
31,SAN NICOLA,31,SAN NICOLA,1
31,SAN NICOLA,32,PILOTO,0
31,SAN NICOLA,33,FATIMA,1
31,SAN NICOLA,34,MANZANARES,2
31,SAN NICOLA,35,POPULAR,0
31,SAN NICOLA,36,SALOMIA,3
31,SAN NICOLA,37,FLORA IND,8
31,SAN NICOLA,38,CHIMINANGOS,14
31,SAN NICOLA,39,UNIVERSIDA,0
31,SAN NICOLA,40,UND DEPORT,2
31,SAN NICOLA,42,CAICEDO,1
31,SAN NICOLA,43,VERSALLES,0
31,SAN NICOLA,44,AMERICAS,0
31,SAN NICOLA,45,PRADOS,0
31,SAN NICOLA,46,VIPASA,0
31,SAN NICOLA,47,ALAMOS,0
31,SAN NICOLA,56,TERMINAL MENGA,0
32,PILOTO,1,UNIVALLE,1
32,PILOTO,2,BUITRERA,0
32,PILOTO,3,MELENDEZ,2
32,PILOTO,4,CAPRI,1
32,PILOTO,5,CALDAS,3
32,PILOTO,6,REFUGIO,1
32,PILOTO,7,PAMPALINDA,2
32,PILOTO,8,PLZ TOROS,1
32,PILOTO,9,LIDO,1
32,PILOTO,10,TEQUENDAMA,0
32,PILOTO,11,ESTADIO,1
32,PILOTO,12,MZ. SABER,1
32,PILOTO,13,ST LIBRADA,2
32,PILOTO,14,SAN BOSCO,1
32,PILOTO,15,SAN PASCUA,0
32,PILOTO,23,SUCRE,0
32,PILOTO,24,PETECUY,1
32,PILOTO,25,SAN PEDRO,1
32,PILOTO,26,T. CALI,1
32,PILOTO,27,FRAY DAMIAN,0
32,PILOTO,28,CENTRO,0
32,PILOTO,29,ERMITA,0
32,PILOTO,30,RIO CALI,1
32,PILOTO,31,SAN NICOLA,0
32,PILOTO,32,PILOTO,1
32,PILOTO,33,FATIMA,0
32,PILOTO,34,MANZANARES,0
32,PILOTO,35,POPULAR,1
32,PILOTO,36,SALOMIA,2
32,PILOTO,37,FLORA IND,10
32,PILOTO,38,CHIMINANGOS,6
32,PILOTO,39,UNIVERSIDA,5
32,PILOTO,40,UND DEPORT,1
32,PILOTO,42,CAICEDO,1
32,PILOTO,43,VERSALLES,0
32,PILOTO,44,AMERICAS,0
32,PILOTO,45,PRADOS,1
32,PILOTO,46,VIPASA,0
32,PILOTO,47,ALAMOS,0
32,PILOTO,56,TERMINAL MENGA,0
33,FATIMA,1,UNIVALLE,0
33,FATIMA,2,BUITRERA,3
33,FATIMA,3,MELENDEZ,11
33,FATIMA,4,CAPRI,4
33,FATIMA,5,CALDAS,8
33,FATIMA,6,REFUGIO,2
33,FATIMA,7,PAMPALINDA,2
33,FATIMA,8,PLZ TOROS,1
33,FATIMA,9,LIDO,1
33,FATIMA,10,TEQUENDAMA,6
33,FATIMA,11,ESTADIO,7
33,FATIMA,12,MZ. SABER,6
33,FATIMA,13,ST LIBRADA,3
33,FATIMA,14,SAN BOSCO,5
33,FATIMA,15,SAN PASCUA,0
33,FATIMA,23,SUCRE,0
33,FATIMA,24,PETECUY,3
33,FATIMA,25,SAN PEDRO,3
33,FATIMA,26,T. CALI,0
33,FATIMA,27,FRAY DAMIAN,0
33,FATIMA,28,CENTRO,1
33,FATIMA,29,ERMITA,1
33,FATIMA,30,RIO CALI,0
33,FATIMA,31,SAN NICOLA,0
33,FATIMA,32,PILOTO,0
33,FATIMA,33,FATIMA,11
33,FATIMA,34,MANZANARES,0
33,FATIMA,35,POPULAR,1
33,FATIMA,36,SALOMIA,5
33,FATIMA,37,FLORA IND,11
33,FATIMA,38,CHIMINANGOS,18
33,FATIMA,39,UNIVERSIDA,10
33,FATIMA,40,UND DEPORT,9
33,FATIMA,42,CAICEDO,2
33,FATIMA,43,VERSALLES,0
33,FATIMA,44,AMERICAS,3
33,FATIMA,45,PRADOS,0
33,FATIMA,46,VIPASA,2
33,FATIMA,47,ALAMOS,3
33,FATIMA,56,TERMINAL MENGA,6
34,MANZANARES,1,UNIVALLE,1
34,MANZANARES,2,BUITRERA,0
34,MANZANARES,3,MELENDEZ,10
34,MANZANARES,4,CAPRI,3
34,MANZANARES,5,CALDAS,3
34,MANZANARES,6,REFUGIO,2
34,MANZANARES,7,PAMPALINDA,3
34,MANZANARES,8,PLZ TOROS,2
34,MANZANARES,9,LIDO,1
34,MANZANARES,10,TEQUENDAMA,7
34,MANZANARES,11,ESTADIO,11
34,MANZANARES,12,MZ. SABER,6
34,MANZANARES,13,ST LIBRADA,8
34,MANZANARES,14,SAN BOSCO,3
34,MANZANARES,15,SAN PASCUA,4
34,MANZANARES,23,SUCRE,1
34,MANZANARES,24,PETECUY,2
34,MANZANARES,25,SAN PEDRO,4
34,MANZANARES,26,T. CALI,4
34,MANZANARES,27,FRAY DAMIAN,0
34,MANZANARES,28,CENTRO,1
34,MANZANARES,29,ERMITA,2
34,MANZANARES,30,RIO CALI,0
34,MANZANARES,31,SAN NICOLA,1
34,MANZANARES,32,PILOTO,0
34,MANZANARES,33,FATIMA,0
34,MANZANARES,34,MANZANARES,8
34,MANZANARES,35,POPULAR,0
34,MANZANARES,36,SALOMIA,1
34,MANZANARES,37,FLORA IND,6
34,MANZANARES,38,CHIMINANGOS,16
34,MANZANARES,39,UNIVERSIDA,8
34,MANZANARES,40,UND DEPORT,4
34,MANZANARES,42,CAICEDO,2
34,MANZANARES,43,VERSALLES,0
34,MANZANARES,44,AMERICAS,1
34,MANZANARES,45,PRADOS,2
34,MANZANARES,46,VIPASA,0
34,MANZANARES,47,ALAMOS,3
34,MANZANARES,56,TERMINAL MENGA,3
35,POPULAR,1,UNIVALLE,0
35,POPULAR,2,BUITRERA,3
35,POPULAR,3,MELENDEZ,23
35,POPULAR,4,CAPRI,7
35,POPULAR,5,CALDAS,7
35,POPULAR,6,REFUGIO,6
35,POPULAR,7,PAMPALINDA,11
35,POPULAR,8,PLZ TOROS,1
35,POPULAR,9,LIDO,2
35,POPULAR,10,TEQUENDAMA,15
35,POPULAR,11,ESTADIO,12
35,POPULAR,12,MZ. SABER,5
35,POPULAR,13,ST LIBRADA,9
35,POPULAR,14,SAN BOSCO,4
35,POPULAR,15,SAN PASCUA,0
35,POPULAR,23,SUCRE,0
35,POPULAR,24,PETECUY,7
35,POPULAR,25,SAN PEDRO,8
35,POPULAR,26,T. CALI,4
35,POPULAR,27,FRAY DAMIAN,0
35,POPULAR,28,CENTRO,2
35,POPULAR,29,ERMITA,4
35,POPULAR,30,RIO CALI,0
35,POPULAR,31,SAN NICOLA,0
35,POPULAR,32,PILOTO,0
35,POPULAR,33,FATIMA,2
35,POPULAR,34,MANZANARES,1
35,POPULAR,35,POPULAR,17
35,POPULAR,36,SALOMIA,1
35,POPULAR,37,FLORA IND,8
35,POPULAR,38,CHIMINANGOS,9
35,POPULAR,39,UNIVERSIDA,5
35,POPULAR,40,UND DEPORT,11
35,POPULAR,42,CAICEDO,0
35,POPULAR,43,VERSALLES,2
35,POPULAR,44,AMERICAS,1
35,POPULAR,45,PRADOS,1
35,POPULAR,46,VIPASA,0
35,POPULAR,47,ALAMOS,1
35,POPULAR,56,TERMINAL MENGA,0
36,SALOMIA,1,UNIVALLE,2
36,SALOMIA,2,BUITRERA,5
36,SALOMIA,3,MELENDEZ,20
36,SALOMIA,4,CAPRI,11
36,SALOMIA,5,CALDAS,8
36,SALOMIA,6,REFUGIO,4
36,SALOMIA,7,PAMPALINDA,15
36,SALOMIA,8,PLZ TOROS,3
36,SALOMIA,9,LIDO,3
36,SALOMIA,10,TEQUENDAMA,13
36,SALOMIA,11,ESTADIO,33
36,SALOMIA,12,MZ. SABER,7
36,SALOMIA,13,ST LIBRADA,14
36,SALOMIA,14,SAN BOSCO,8
36,SALOMIA,15,SAN PASCUA,9
36,SALOMIA,23,SUCRE,1
36,SALOMIA,24,PETECUY,10
36,SALOMIA,25,SAN PEDRO,13
36,SALOMIA,26,T. CALI,4
36,SALOMIA,27,FRAY DAMIAN,1
36,SALOMIA,28,CENTRO,3
36,SALOMIA,29,ERMITA,4
36,SALOMIA,30,RIO CALI,0
36,SALOMIA,31,SAN NICOLA,2
36,SALOMIA,32,PILOTO,1
36,SALOMIA,33,FATIMA,2
36,SALOMIA,34,MANZANARES,0
36,SALOMIA,35,POPULAR,0
36,SALOMIA,36,SALOMIA,16
36,SALOMIA,37,FLORA IND,4
36,SALOMIA,38,CHIMINANGOS,14
36,SALOMIA,39,UNIVERSIDA,17
36,SALOMIA,40,UND DEPORT,6
36,SALOMIA,42,CAICEDO,0
36,SALOMIA,43,VERSALLES,2
36,SALOMIA,44,AMERICAS,2
36,SALOMIA,45,PRADOS,0
36,SALOMIA,46,VIPASA,1
36,SALOMIA,47,ALAMOS,1
36,SALOMIA,56,TERMINAL MENGA,2
37,FLORA IND,1,UNIVALLE,1
37,FLORA IND,2,BUITRERA,4
37,FLORA IND,3,MELENDEZ,22
37,FLORA IND,4,CAPRI,3
37,FLORA IND,5,CALDAS,9
37,FLORA IND,6,REFUGIO,1
37,FLORA IND,7,PAMPALINDA,20
37,FLORA IND,8,PLZ TOROS,4
37,FLORA IND,9,LIDO,2
37,FLORA IND,10,TEQUENDAMA,16
37,FLORA IND,11,ESTADIO,25
37,FLORA IND,12,MZ. SABER,10
37,FLORA IND,13,ST LIBRADA,11
37,FLORA IND,14,SAN BOSCO,8
37,FLORA IND,15,SAN PASCUA,7
37,FLORA IND,23,SUCRE,1
37,FLORA IND,24,PETECUY,6
37,FLORA IND,25,SAN PEDRO,8
37,FLORA IND,26,T. CALI,15
37,FLORA IND,27,FRAY DAMIAN,0
37,FLORA IND,28,CENTRO,2
37,FLORA IND,29,ERMITA,1
37,FLORA IND,30,RIO CALI,0
37,FLORA IND,31,SAN NICOLA,0
37,FLORA IND,32,PILOTO,3
37,FLORA IND,33,FATIMA,1
37,FLORA IND,34,MANZANARES,1
37,FLORA IND,35,POPULAR,5
37,FLORA IND,36,SALOMIA,4
37,FLORA IND,37,FLORA IND,42
37,FLORA IND,38,CHIMINANGOS,5
37,FLORA IND,39,UNIVERSIDA,14
37,FLORA IND,40,UND DEPORT,17
37,FLORA IND,42,CAICEDO,0
37,FLORA IND,43,VERSALLES,2
37,FLORA IND,44,AMERICAS,3
37,FLORA IND,45,PRADOS,3
37,FLORA IND,46,VIPASA,3
37,FLORA IND,47,ALAMOS,0
37,FLORA IND,56,TERMINAL MENGA,3
38,CHIMINANGOS,1,UNIVALLE,2
38,CHIMINANGOS,2,BUITRERA,14
38,CHIMINANGOS,3,MELENDEZ,51
38,CHIMINANGOS,4,CAPRI,16
38,CHIMINANGOS,5,CALDAS,23
38,CHIMINANGOS,6,REFUGIO,8
38,CHIMINANGOS,7,PAMPALINDA,47
38,CHIMINANGOS,8,PLZ TOROS,5
38,CHIMINANGOS,9,LIDO,9
38,CHIMINANGOS,10,TEQUENDAMA,44
38,CHIMINANGOS,11,ESTADIO,61
38,CHIMINANGOS,12,MZ. SABER,29
38,CHIMINANGOS,13,ST LIBRADA,27
38,CHIMINANGOS,14,SAN BOSCO,13
38,CHIMINANGOS,15,SAN PASCUA,6
38,CHIMINANGOS,23,SUCRE,0
38,CHIMINANGOS,24,PETECUY,8
38,CHIMINANGOS,25,SAN PEDRO,30
38,CHIMINANGOS,26,T. CALI,11
38,CHIMINANGOS,27,FRAY DAMIAN,0
38,CHIMINANGOS,28,CENTRO,7
38,CHIMINANGOS,29,ERMITA,4
38,CHIMINANGOS,30,RIO CALI,1
38,CHIMINANGOS,31,SAN NICOLA,0
38,CHIMINANGOS,32,PILOTO,2
38,CHIMINANGOS,33,FATIMA,4
38,CHIMINANGOS,34,MANZANARES,0
38,CHIMINANGOS,35,POPULAR,4
38,CHIMINANGOS,36,SALOMIA,7
38,CHIMINANGOS,37,FLORA IND,1
38,CHIMINANGOS,38,CHIMINANGOS,32
38,CHIMINANGOS,39,UNIVERSIDA,27
38,CHIMINANGOS,40,UND DEPORT,36
38,CHIMINANGOS,42,CAICEDO,0
38,CHIMINANGOS,43,VERSALLES,6
38,CHIMINANGOS,44,AMERICAS,4
38,CHIMINANGOS,45,PRADOS,2
38,CHIMINANGOS,46,VIPASA,10
38,CHIMINANGOS,47,ALAMOS,1
38,CHIMINANGOS,56,TERMINAL MENGA,2
39,UNIVERSIDA,1,UNIVALLE,12
39,UNIVERSIDA,2,BUITRERA,73
39,UNIVERSIDA,3,MELENDEZ,188
39,UNIVERSIDA,4,CAPRI,48
39,UNIVERSIDA,5,CALDAS,121
39,UNIVERSIDA,6,REFUGIO,36
39,UNIVERSIDA,7,PAMPALINDA,86
39,UNIVERSIDA,8,PLZ TOROS,12
39,UNIVERSIDA,9,LIDO,24
39,UNIVERSIDA,10,TEQUENDAMA,79
39,UNIVERSIDA,11,ESTADIO,111
39,UNIVERSIDA,12,MZ. SABER,50
39,UNIVERSIDA,13,ST LIBRADA,60
39,UNIVERSIDA,14,SAN BOSCO,56
39,UNIVERSIDA,15,SAN PASCUA,15
39,UNIVERSIDA,23,SUCRE,0
39,UNIVERSIDA,24,PETECUY,4
39,UNIVERSIDA,25,SAN PEDRO,7
39,UNIVERSIDA,26,T. CALI,13
39,UNIVERSIDA,27,FRAY DAMIAN,3
39,UNIVERSIDA,28,CENTRO,12
39,UNIVERSIDA,29,ERMITA,5
39,UNIVERSIDA,30,RIO CALI,0
39,UNIVERSIDA,31,SAN NICOLA,0
39,UNIVERSIDA,32,PILOTO,1
39,UNIVERSIDA,33,FATIMA,2
39,UNIVERSIDA,34,MANZANARES,5
39,UNIVERSIDA,35,POPULAR,23
39,UNIVERSIDA,36,SALOMIA,17
39,UNIVERSIDA,37,FLORA IND,58
39,UNIVERSIDA,38,CHIMINANGOS,114
39,UNIVERSIDA,39,UNIVERSIDA,196
39,UNIVERSIDA,40,UND DEPORT,63
39,UNIVERSIDA,42,CAICEDO,8
39,UNIVERSIDA,43,VERSALLES,8
39,UNIVERSIDA,44,AMERICAS,25
39,UNIVERSIDA,45,PRADOS,13
39,UNIVERSIDA,46,VIPASA,17
39,UNIVERSIDA,47,ALAMOS,41
39,UNIVERSIDA,56,TERMINAL MENGA,34
40,UND DEPORT,1,UNIVALLE,5
40,UND DEPORT,2,BUITRERA,25
40,UND DEPORT,3,MELENDEZ,26
40,UND DEPORT,4,CAPRI,17
40,UND DEPORT,5,CALDAS,18
40,UND DEPORT,6,REFUGIO,23
40,UND DEPORT,7,PAMPALINDA,20
40,UND DEPORT,8,PLZ TOROS,3
40,UND DEPORT,9,LIDO,3
40,UND DEPORT,10,TEQUENDAMA,30
40,UND DEPORT,11,ESTADIO,33
40,UND DEPORT,12,MZ. SABER,25
40,UND DEPORT,13,ST LIBRADA,27
40,UND DEPORT,14,SAN BOSCO,16
40,UND DEPORT,15,SAN PASCUA,9
40,UND DEPORT,23,SUCRE,0
40,UND DEPORT,24,PETECUY,5
40,UND DEPORT,25,SAN PEDRO,1
40,UND DEPORT,26,T. CALI,6
40,UND DEPORT,27,FRAY DAMIAN,3
40,UND DEPORT,28,CENTRO,11
40,UND DEPORT,29,ERMITA,20
40,UND DEPORT,30,RIO CALI,0
40,UND DEPORT,31,SAN NICOLA,1
40,UND DEPORT,32,PILOTO,1
40,UND DEPORT,33,FATIMA,7
40,UND DEPORT,34,MANZANARES,4
40,UND DEPORT,35,POPULAR,6
40,UND DEPORT,36,SALOMIA,8
40,UND DEPORT,37,FLORA IND,28
40,UND DEPORT,38,CHIMINANGOS,71
40,UND DEPORT,39,UNIVERSIDA,58
40,UND DEPORT,40,UND DEPORT,74
40,UND DEPORT,42,CAICEDO,5
