time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	1	0	0	1	0	0	0	0	1	0	0	1
00:30:00	1800	0	0	0	1	0	0	0	0	0	0	0	1
00:35:00	2100	0	0	0	1	0	0	0	0	0	0	0	1
00:40:00	2400	0	0	0	1	0	0	0	0	0	0	0	1
00:45:00	2700	0	0	0	1	0	0	0	0	0	0	0	1
00:50:00	3000	0	0	0	1	0	0	0	0	0	0	0	1
00:55:00	3300	0	0	0	1	0	0	0	0	0	0	0	1
01:00:00	3600	0	0	0	1	0	0	0	0	0	0	0	1
01:05:00	3900	0	0	0	1	0	0	0	0	0	0	0	1
01:10:00	4200	0	0	0	1	0	0	0	0	0	0	0	1
01:15:00	4500	1	0	0	2	0	0	0	0	1	0	0	2
01:20:00	4800	0	1	0	1	0	0	0	0	0	1	0	1
01:25:00	5100	0	0	0	1	0	0	0	0	0	0	0	1
01:30:00	5400	1	0	0	2	0	0	0	0	1	0	0	2
01:35:00	5700	0	0	0	2	0	0	0	0	0	0	0	2
01:40:00	6000	5	3	0	4	2	0	0	2	3	3	0	2
01:45:00	6300	2	2	0	4	1	0	0	3	1	2	0	1
01:50:00	6600	0	0	0	4	0	0	0	3	0	0	0	1
01:55:00	6900	3	3	0	4	0	0	0	3	3	3	0	1
02:00:00	7200	0	0	0	4	0	0	0	3	0	0	0	1
02:05:00	7500	3	2	0	5	0	0	0	3	3	2	0	2
02:10:00	7800	3	2	0	6	2	0	0	5	1	2	0	1
02:15:00	8100	1	1	0	6	0	0	0	5	1	1	0	1
02:20:00	8400	0	0	0	6	0	0	0	5	0	0	0	1
02:25:00	8700	2	0	0	8	0	0	0	5	2	0	0	3
02:30:00	9000	2	2	0	8	0	0	0	5	2	2	0	3
02:35:00	9300	3	1	0	10	1	0	0	6	2	1	0	4
02:40:00	9600	7	5	0	12	3	0	0	9	4	5	0	3
02:45:00	9900	12	6	0	18	2	0	0	11	10	6	0	7
02:50:00	10200	12	7	0	23	7	0	0	18	5	7	0	5
02:55:00	10500	9	5	0	27	3	0	0	21	6	5	0	6
03:00:00	10800	9	5	0	31	3	0	0	24	6	5	0	7
03:05:00	11100	7	5	0	33	5	0	0	29	2	5	0	4
03:10:00	11400	9	5	0	37	2	0	0	31	7	5	0	6
03:15:00	11700	21	11	0	47	9	0	0	40	12	11	0	7
03:20:00	12000	14	11	0	50	6	0	0	46	8	11	0	4
03:25:00	12300	18	10	0	58	5	0	0	51	13	10	0	7
