time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	1	1	0	0	0	0	0	0	1	1	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	0	0	0	0	0	0	0	0	0	0	0	0
01:15:00	4500	2	1	0	1	0	0	0	0	2	1	0	1
01:20:00	4800	0	1	0	0	0	0	0	0	0	1	0	0
01:25:00	5100	2	0	0	2	0	0	0	0	2	0	0	2
01:30:00	5400	1	0	0	3	0	0	0	0	1	0	0	3
01:35:00	5700	3	2	0	4	2	0	0	2	1	2	0	2
01:40:00	6000	2	3	0	3	0	0	0	2	2	3	0	1
01:45:00	6300	0	0	0	3	0	0	0	2	0	0	0	1
01:50:00	6600	4	2	0	5	1	0	0	3	3	2	0	2
01:55:00	6900	3	2	0	6	0	0	0	3	3	2	0	3
02:00:00	7200	1	1	0	6	1	0	0	4	0	1	0	2
02:05:00	7500	1	1	0	6	0	0	0	4	1	1	0	2
02:10:00	7800	4	2	0	8	2	0	0	6	2	2	0	2
02:15:00	8100	1	1	0	8	0	0	0	6	1	1	0	2
02:20:00	8400	2	1	0	9	1	0	0	7	1	1	0	2
02:25:00	8700	3	1	0	11	1	0	0	8	2	1	0	3
02:30:00	9000	2	2	0	11	0	0	0	8	2	2	0	3
02:35:00	9300	0	0	0	11	0	0	0	8	0	0	0	3
02:40:00	9600	5	3	0	13	1	0	0	9	4	3	0	4
02:45:00	9900	10	7	0	16	3	0	0	12	7	7	0	4
02:50:00	10200	4	1	0	19	1	0	0	13	3	1	0	6
02:55:00	10500	13	8	0	24	6	0	0	19	7	8	0	5
03:00:00	10800	11	8	0	27	4	0	0	23	7	8	0	4
03:05:00	11100	2	1	0	28	0	0	0	23	2	1	0	5
03:10:00	11400	10	6	0	32	4	0	0	27	6	6	0	5
03:15:00	11700	24	12	0	44	11	0	0	38	13	12	0	6
03:20:00	12000	17	14	0	47	7	0	0	45	10	14	0	2
03:25:00	12300	15	8	0	54	4	0	0	49	11	8	0	5
