id,entering,leaving,passthrough,totalVolume
38,453,0,0,453
37,216,1,452,669
36,139,5,664,802
35,94,5,798,892
26,316,107,785,1101
14,102,363,738,840
11,133,144,696,829
10,86,154,675,761
40,47,86,675,723
8,0,0,723,723
7,71,117,606,677
4,16,143,534,550
3,25,120,430,455
2,18,129,326,344
39,0,344,0,0
