id,entering,leaving,passthrough,totalVolume
39,361,0,0,361
2,173,65,296,468
3,132,41,427,559
4,82,37,522,604
5,133,33,572,705
7,148,63,642,791
40,90,73,717,807
10,149,157,650,799
11,110,110,690,800
14,358,127,672,1030
15,47,74,957,1004
24,147,174,830,977
26,312,294,683,995
43,18,178,817,835
44,25,299,536,561
45,6,105,456,462
46,4,98,364,368
47,1,198,170,171
56,0,171,0,0
