id,entering,leaving,passthrough,totalVolume
56,136,0,0,136
47,182,1,135,317
46,98,3,314,412
45,90,4,408,498
44,321,24,474,795
43,150,23,772,922
26,289,305,617,906
42,211,174,732,943
14,133,286,657,789
11,171,107,683,854
10,127,133,721,848
40,70,98,750,820
8,0,0,820,820
7,60,100,720,779
6,0,0,779,779
5,30,147,632,662
4,19,83,579,598
3,35,135,463,499
2,26,141,358,384
39,0,384,0,0
