id,entering,leaving,passthrough,totalVolume
38,456,0,0,456
37,209,2,454,663
36,201,6,657,858
35,153,5,853,1006
26,1063,100,906,1969
14,218,415,1555,1773
11,309,300,1472,1781
10,205,200,1581,1786
40,101,207,1579,1680
8,0,0,1680,1680
7,111,230,1450,1562
4,47,305,1257,1304
3,24,504,800,824
2,49,168,656,705
39,0,705,0,0
