id,entering,leaving,passthrough,totalVolume
39,619,0,0,619
2,308,71,549,856
3,123,115,741,865
4,100,41,824,924
5,168,135,790,958
7,335,94,864,1199
40,254,72,1127,1382
10,197,368,1014,1211
11,113,267,944,1057
14,469,259,798,1268
15,64,188,1079,1143
24,416,97,1046,1462
26,408,469,993,1401
43,54,149,1252,1306
44,37,317,989,1026
45,6,146,880,886
46,5,192,694,699
47,3,379,320,323
56,0,323,0,0
