id,entering,leaving,passthrough,totalVolume
39,597,0,0,597
2,135,58,539,674
3,493,33,641,1134
4,273,44,1090,1363
7,205,136,1227,1432
40,91,224,1208,1299
10,183,147,1152,1335
11,89,136,1199,1288
15,251,48,1240,1491
26,71,996,495,567
35,7,140,427,433
36,9,119,314,324
37,4,106,218,222
38,0,222,0,0
