id,entering,leaving,passthrough,totalVolume
56,398,0,0,398
47,395,2,396,791
46,155,7,784,939
45,159,8,931,1090
44,194,39,1051,1245
43,50,45,1200,1250
26,272,497,753,1026
42,17,275,751,768
14,228,179,589,817
11,124,200,616,740
10,65,146,594,659
40,38,67,592,630
8,0,0,630,630
7,44,117,513,558
6,0,0,558,558
5,130,105,452,582
4,102,67,515,618
3,108,72,546,653
2,21,203,451,471
39,0,471,0,0
