id,entering,leaving,passthrough,totalVolume
39,684,0,0,684
2,149,69,615,765
3,547,49,716,1262
4,255,55,1207,1462
5,411,51,1411,1822
7,269,162,1660,1929
40,192,118,1810,2002
10,107,469,1533,1640
11,57,322,1318,1375
14,436,249,1126,1562
15,50,101,1461,1511
24,52,303,1207,1259
26,347,326,933,1280
43,7,261,1019,1026
44,17,423,603,620
45,2,130,490,492
46,4,103,389,393
47,0,196,197,197
56,0,197,0,0
