time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	0	0	0	0	0	0	0	0	0	0	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	0	0	0	0	0	0	0	0	0	0	0	0
01:15:00	4500	0	0	0	0	0	0	0	0	0	0	0	0
01:20:00	4800	1	0	0	1	0	0	0	0	1	0	0	1
01:25:00	5100	1	1	0	1	1	0	0	1	0	1	0	0
01:30:00	5400	0	0	0	1	0	0	0	1	0	0	0	0
01:35:00	5700	0	0	0	1	0	0	0	1	0	0	0	0
01:40:00	6000	0	0	0	1	0	0	0	1	0	0	0	0
01:45:00	6300	0	0	0	1	0	0	0	1	0	0	0	0
01:50:00	6600	3	1	0	3	1	0	0	2	2	1	0	1
01:55:00	6900	2	1	0	4	1	0	0	3	1	1	0	1
02:00:00	7200	2	1	0	5	1	0	0	4	1	1	0	1
02:05:00	7500	4	2	0	7	2	0	0	6	2	2	0	1
02:10:00	7800	0	0	0	7	0	0	0	6	0	0	0	1
02:15:00	8100	3	1	0	9	1	0	0	7	2	1	0	2
02:20:00	8400	12	6	0	15	5	0	0	12	7	6	0	3
02:25:00	8700	2	2	0	15	1	0	0	13	1	2	0	2
02:30:00	9000	6	3	0	18	3	0	0	16	3	3	0	2
02:35:00	9300	6	4	0	20	2	0	0	18	4	4	0	2
02:40:00	9600	3	2	0	21	1	0	0	19	2	2	0	2
02:45:00	9900	6	2	0	25	2	0	0	21	4	2	0	4
02:50:00	10200	10	6	0	29	4	0	0	25	6	6	0	4
02:55:00	10500	9	5	0	33	3	0	0	28	6	5	0	5
03:00:00	10800	13	10	0	36	4	0	0	32	9	10	0	4
03:05:00	11100	19	9	0	46	7	0	0	39	12	9	0	7
03:10:00	11400	15	9	0	52	7	0	0	46	8	9	0	6
03:15:00	11700	24	15	0	61	10	0	0	56	14	15	0	5
03:20:00	12000	22	13	0	70	9	0	0	65	13	13	0	5
03:25:00	12300	35	16	0	89	14	0	0	79	21	16	0	10
