time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	0	0	0	0	0	0	0	0	0	0	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	0	0	0	0	0	0	0	0	0	0	0	0
01:15:00	4500	0	0	0	0	0	0	0	0	0	0	0	0
01:20:00	4800	3	1	0	2	1	0	0	1	2	1	0	1
01:25:00	5100	1	1	0	2	1	0	0	2	0	1	0	0
01:30:00	5400	0	0	0	2	0	0	0	2	0	0	0	0
01:35:00	5700	2	1	0	3	1	0	0	3	1	1	0	0
01:40:00	6000	0	0	0	3	0	0	0	3	0	0	0	0
01:45:00	6300	0	0	0	3	0	0	0	3	0	0	0	0
01:50:00	6600	0	0	0	3	0	0	0	3	0	0	0	0
01:55:00	6900	2	1	0	4	1	0	0	4	1	1	0	0
02:00:00	7200	4	2	0	6	2	0	0	6	2	2	0	0
02:05:00	7500	2	1	0	7	1	0	0	7	1	1	0	0
02:10:00	7800	2	1	0	8	1	0	0	8	1	1	0	0
02:15:00	8100	5	2	0	11	2	0	0	10	3	2	0	1
02:20:00	8400	11	6	0	16	4	0	0	14	7	6	0	2
02:25:00	8700	2	2	0	16	1	0	0	15	1	2	0	1
02:30:00	9000	3	1	0	18	1	0	0	16	2	1	0	2
02:35:00	9300	8	4	0	22	3	0	0	19	5	4	0	3
02:40:00	9600	2	1	0	23	1	0	0	20	1	1	0	3
02:45:00	9900	9	4	0	28	4	0	0	24	5	4	0	4
02:50:00	10200	7	5	0	30	3	0	0	27	4	5	0	3
02:55:00	10500	6	2	0	34	2	0	0	29	4	2	0	5
03:00:00	10800	16	10	0	40	6	0	0	35	10	10	0	5
03:05:00	11100	16	9	0	47	4	0	0	39	12	9	0	8
03:10:00	11400	15	9	0	53	8	0	0	47	7	9	0	6
03:15:00	11700	17	10	0	60	6	0	0	53	11	10	0	7
03:20:00	12000	23	10	0	73	8	0	0	61	15	10	0	12
03:25:00	12300	31	18	0	86	15	0	0	76	16	18	0	10
