time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	0	0	0	0	0	0	0	0	0	0	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	0	0	0	0	0	0	0	0	0	0	0	0
01:15:00	4500	0	0	0	0	0	0	0	0	0	0	0	0
01:20:00	4800	1	0	0	1	0	0	0	0	1	0	0	1
01:25:00	5100	4	2	0	3	2	0	0	2	2	2	0	1
01:30:00	5400	0	0	0	3	0	0	0	2	0	0	0	1
01:35:00	5700	1	0	0	4	0	0	0	2	1	0	0	2
01:40:00	6000	3	2	0	5	2	0	0	4	1	2	0	1
01:45:00	6300	0	0	0	5	0	0	0	4	0	0	0	1
01:50:00	6600	0	0	0	5	0	0	0	4	0	0	0	1
01:55:00	6900	0	0	0	5	0	0	0	4	0	0	0	1
02:00:00	7200	2	1	0	6	1	0	0	5	1	1	0	1
02:05:00	7500	0	0	0	6	0	0	0	5	0	0	0	1
02:10:00	7800	1	0	0	7	0	0	0	5	1	0	0	2
02:15:00	8100	6	4	0	9	3	0	0	8	3	4	0	1
02:20:00	8400	2	1	0	10	0	0	0	8	2	1	0	2
02:25:00	8700	1	1	0	10	0	0	0	8	1	1	0	2
02:30:00	9000	6	3	0	13	2	0	0	10	4	3	0	3
02:35:00	9300	2	1	0	14	1	0	0	11	1	1	0	3
02:40:00	9600	7	3	0	18	3	0	0	14	4	3	0	4
02:45:00	9900	6	2	0	22	1	0	0	15	5	2	0	7
02:50:00	10200	8	3	0	27	3	0	0	18	5	3	0	9
02:55:00	10500	16	8	0	35	8	0	0	26	8	8	0	9
03:00:00	10800	10	6	0	39	4	0	0	30	6	6	0	9
03:05:00	11100	13	8	0	44	5	0	0	35	8	8	0	9
03:10:00	11400	20	10	0	54	9	0	0	44	11	10	0	10
03:15:00	11700	23	12	0	65	9	0	0	53	14	12	0	12
03:20:00	12000	21	13	0	73	10	0	0	63	11	13	0	10
03:25:00	12300	26	16	0	83	9	0	0	72	17	16	0	11
