time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	0	0	0	0	0	0	0	0	0	0	0	0
00:05:00	300	0	0	0	0	0	0	0	0	0	0	0	0
00:10:00	600	0	0	0	0	0	0	0	0	0	0	0	0
00:15:00	900	0	0	0	0	0	0	0	0	0	0	0	0
00:20:00	1200	0	0	0	0	0	0	0	0	0	0	0	0
00:25:00	1500	0	0	0	0	0	0	0	0	0	0	0	0
00:30:00	1800	0	0	0	0	0	0	0	0	0	0	0	0
00:35:00	2100	0	0	0	0	0	0	0	0	0	0	0	0
00:40:00	2400	0	0	0	0	0	0	0	0	0	0	0	0
00:45:00	2700	0	0	0	0	0	0	0	0	0	0	0	0
00:50:00	3000	0	0	0	0	0	0	0	0	0	0	0	0
00:55:00	3300	0	0	0	0	0	0	0	0	0	0	0	0
01:00:00	3600	0	0	0	0	0	0	0	0	0	0	0	0
01:05:00	3900	0	0	0	0	0	0	0	0	0	0	0	0
01:10:00	4200	0	0	0	0	0	0	0	0	0	0	0	0
01:15:00	4500	0	0	0	0	0	0	0	0	0	0	0	0
01:20:00	4800	0	0	0	0	0	0	0	0	0	0	0	0
01:25:00	5100	1	0	0	1	0	0	0	0	1	0	0	1
01:30:00	5400	2	0	0	3	0	0	0	0	2	0	0	3
01:35:00	5700	1	0	0	4	0	0	0	0	1	0	0	4
01:40:00	6000	3	4	0	3	1	0	0	1	2	4	0	2
01:45:00	6300	1	1	0	3	0	0	0	1	1	1	0	2
01:50:00	6600	0	0	0	3	0	0	0	1	0	0	0	2
01:55:00	6900	2	2	0	3	0	0	0	1	2	2	0	2
02:00:00	7200	2	2	0	3	0	0	0	1	2	2	0	2
02:05:00	7500	4	3	0	4	1	0	0	2	3	3	0	2
02:10:00	7800	3	1	0	6	0	0	0	2	3	1	0	4
02:15:00	8100	4	2	0	8	2	0	0	4	2	2	0	4
02:20:00	8400	3	3	0	8	1	0	0	5	2	3	0	3
02:25:00	8700	0	0	0	8	0	0	0	5	0	0	0	3
02:30:00	9000	5	2	0	11	1	0	0	6	4	2	0	5
02:35:00	9300	8	8	0	11	1	0	0	7	7	8	0	4
02:40:00	9600	4	3	0	12	1	0	0	8	3	3	0	4
02:45:00	9900	4	3	0	13	2	0	0	10	2	3	0	3
02:50:00	10200	6	5	0	14	1	0	0	11	5	5	0	3
02:55:00	10500	1	1	0	14	0	0	0	11	1	1	0	3
03:00:00	10800	11	6	0	19	3	0	0	14	8	6	0	5
03:05:00	11100	12	7	0	24	5	0	0	19	7	7	0	5
03:10:00	11400	10	5	0	29	4	0	0	23	6	5	0	6
03:15:00	11700	17	8	0	38	7	0	0	30	10	8	0	8
03:20:00	12000	8	6	0	40	3	0	0	33	5	6	0	7
03:25:00	12300	20	11	0	49	9	0	0	42	11	11	0	7
