time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
00:00:00	0	2	1	0	1	1	0	0	1	1	1	0	0
00:05:00	300	0	0	0	1	0	0	0	1	0	0	0	0
00:10:00	600	0	0	0	1	0	0	0	1	0	0	0	0
00:15:00	900	0	0	0	1	0	0	0	1	0	0	0	0
00:20:00	1200	0	0	0	1	0	0	0	1	0	0	0	0
00:25:00	1500	0	0	0	1	0	0	0	1	0	0	0	0
00:30:00	1800	0	0	0	1	0	0	0	1	0	0	0	0
00:35:00	2100	0	0	0	1	0	0	0	1	0	0	0	0
00:40:00	2400	0	0	0	1	0	0	0	1	0	0	0	0
00:45:00	2700	2	1	0	2	1	0	0	2	1	1	0	0
00:50:00	3000	0	0	0	2	0	0	0	2	0	0	0	0
00:55:00	3300	0	0	0	2	0	0	0	2	0	0	0	0
01:00:00	3600	0	0	0	2	0	0	0	2	0	0	0	0
01:05:00	3900	0	0	0	2	0	0	0	2	0	0	0	0
01:10:00	4200	0	0	0	2	0	0	0	2	0	0	0	0
01:15:00	4500	0	0	0	2	0	0	0	2	0	0	0	0
01:20:00	4800	1	0	0	3	0	0	0	2	1	0	0	1
01:25:00	5100	1	1	0	3	1	0	0	3	0	1	0	0
01:30:00	5400	0	0	0	3	0	0	0	3	0	0	0	0
01:35:00	5700	0	0	0	3	0	0	0	3	0	0	0	0
01:40:00	6000	2	1	0	4	1	0	0	4	1	1	0	0
01:45:00	6300	0	0	0	4	0	0	0	4	0	0	0	0
01:50:00	6600	0	0	0	4	0	0	0	4	0	0	0	0
01:55:00	6900	2	1	0	5	1	0	0	5	1	1	0	0
02:00:00	7200	6	2	0	9	2	0	0	7	4	2	0	2
02:05:00	7500	2	2	0	9	2	0	0	9	0	2	0	0
02:10:00	7800	0	0	0	9	0	0	0	9	0	0	0	0
02:15:00	8100	0	0	0	9	0	0	0	9	0	0	0	0
02:20:00	8400	6	3	0	12	2	0	0	11	4	3	0	1
02:25:00	8700	5	3	0	14	2	0	0	13	3	3	0	1
02:30:00	9000	2	1	0	15	1	0	0	14	1	1	0	1
02:35:00	9300	6	3	0	18	2	0	0	16	4	3	0	2
02:40:00	9600	7	4	0	21	4	0	0	20	3	4	0	1
02:45:00	9900	2	0	0	23	0	0	0	20	2	0	0	3
02:50:00	10200	12	7	0	28	5	0	0	25	7	7	0	3
02:55:00	10500	9	3	0	34	3	0	0	28	6	3	0	6
03:00:00	10800	12	7	0	39	4	0	0	32	8	7	0	7
03:05:00	11100	10	7	0	42	5	0	0	37	5	7	0	5
03:10:00	11400	23	9	0	56	9	0	0	46	14	9	0	10
03:15:00	11700	22	13	0	65	10	0	0	56	12	13	0	9
03:20:00	12000	22	13	0	74	8	0	0	64	14	13	0	10
03:25:00	12300	33	18	0	89	13	0	0	77	20	18	0	12
03:30:00	12600	26	14	0	101	12	0	0	89	14	14	0	12
03:35:00	12900	39	21	0	119	16	0	0	105	23	21	0	14
03:40:00	13200	34	17	0	136	14	0	0	119	20	17	0	17
03:45:00	13500	55	31	0	160	25	0	0	144	30	31	0	16
03:50:00	13800	69	37	0	192	30	0	0	174	39	37	0	18
03:55:00	14100	90	48	0	234	38	0	0	212	52	48	0	22
04:00:00	14400	61	34	0	261	28	0	0	240	33	34	0	21
04:05:00	14700	80	43	0	298	34	0	0	274	46	43	0	24
04:10:00	15000	118	64	0	352	51	0	0	325	67	64	0	27
04:15:00	15300	93	55	0	390	42	0	0	367	51	55	0	23
04:20:00	15600	136	68	0	458	55	0	0	422	81	68	0	36
04:25:00	15900	150	80	0	528	73	0	0	495	77	80	0	33
04:30:00	16200	182	95	0	615	82	0	0	577	100	95	0	38
04:35:00	16500	251	124	0	742	109	0	0	686	142	124	0	56
04:40:00	16800	314	165	0	891	148	0	0	834	166	165	0	57
04:45:00	17100	322	174	0	1039	153	0	0	987	169	174	0	52
04:50:00	17400	414	218	0	1235	192	0	0	1179	222	218	0	56
04:55:00	17700	471	249	0	1457	228	0	0	1407	243	249	0	50
